2024-03-14, 00:00:03, 137.23, 55.75, 21.36, 19.98, 9999.0, 2.86, 2.95, 19.48, 9999.0, 9999.0, 9999.0, 117.52, 126.68, 120.5, 89.73, 137.48
2024-03-14, 00:00:07, 137.23, 55.75, 21.36, 19.98, 9999.0, 2.86, 2.95, 19.48, 9999.0, 9999.0, 9999.0, 117.55, 126.68, 120.5, 89.73, 137.48
2024-03-14, 00:00:11, 137.25, 55.75, 21.34, 19.98, 9999.0, 2.84, 2.95, 19.48, 9999.0, 9999.0, 9999.0, 117.59, 126.68, 120.5, 89.73, 137.48
2024-03-14, 00:00:15, 137.25, 55.75, 21.36, 19.98, 9999.0, 2.82, 2.95, 19.5, 9999.0, 9999.0, 9999.0, 117.61, 126.68, 120.5, 89.73, 137.48
2024-03-14, 00:00:19, 137.25, 55.75, 21.36, 19.98, 9999.0, 2.8, 2.95, 19.5, 9999.0, 9999.0, 9999.0, 117.57, 126.68, 120.5, 89.73, 137.48
2024-03-14, 00:00:23, 137.25, 55.75, 21.36, 19.98, 9999.0, 2.73, 2.95, 19.5, 9999.0, 9999.0, 9999.0, 117.52, 126.68, 120.5, 89.73, 137.5
2024-03-14, 00:00:27, 137.25, 55.75, 21.34, 19.98, 9999.0, 2.68, 2.95, 19.5, 9999.0, 9999.0, 9999.0, 117.48, 126.7, 120.5, 89.75, 137.5
2024-03-14, 00:00:31, 137.25, 55.75, 21.36, 19.98, 9999.0, 2.66, 2.95, 19.5, 9999.0, 9999.0, 9999.0, 117.43, 126.7, 120.5, 89.75, 137.5
2024-03-14, 00:00:35, 137.2, 55.75, 21.36, 19.98, 9999.0, 2.64, 2.98, 19.5, 9999.0, 9999.0, 9999.0, 117.39, 126.7, 120.5, 89.75, 137.5
2024-03-14, 00:00:39, 137.2, 55.75, 21.36, 19.95, 9999.0, 2.64, 2.98, 19.5, 9999.0, 9999.0, 9999.0, 117.36, 126.7, 120.5, 89.75, 137.5
2024-03-14, 00:00:43, 137.2, 55.75, 21.36, 19.93, 9999.0, 2.64, 2.98, 19.5, 9999.0, 9999.0, 9999.0, 117.34, 126.73, 120.5, 89.73, 137.5
2024-03-14, 00:00:47, 137.2, 55.75, 21.36, 19.91, 9999.0, 2.64, 3.0, 19.48, 9999.0, 9999.0, 9999.0, 117.3, 126.75, 120.5, 89.73, 137.5
2024-03-14, 00:00:51, 137.2, 55.75, 21.39, 19.91, 9999.0, 2.64, 3.0, 19.48, 9999.0, 9999.0, 9999.0, 117.27, 126.75, 120.5, 89.73, 137.5
2024-03-14, 00:00:55, 137.2, 55.75, 21.39, 19.89, 9999.0, 2.66, 3.0, 19.48, 9999.0, 9999.0, 9999.0, 117.23, 126.75, 120.5, 89.73, 137.48
2024-03-14, 00:00:59, 137.2, 55.75, 21.36, 19.89, 9999.0, 2.68, 3.0, 19.48, 9999.0, 9999.0, 9999.0, 117.27, 126.73, 120.5, 89.7, 137.48
2024-03-14, 00:01:03, 137.2, 55.75, 21.34, 19.89, 9999.0, 2.68, 3.0, 19.48, 9999.0, 9999.0, 9999.0, 117.3, 126.7, 120.5, 89.7, 137.48
2024-03-14, 00:01:07, 137.2, 55.75, 21.32, 19.89, 9999.0, 2.73, 3.0, 19.48, 9999.0, 9999.0, 9999.0, 117.34, 126.7, 120.5, 89.66, 137.48
2024-03-14, 00:01:11, 137.2, 55.75, 21.32, 19.86, 9999.0, 2.75, 3.0, 19.48, 9999.0, 9999.0, 9999.0, 117.39, 126.68, 120.5, 89.64, 137.48
2024-03-14, 00:01:16, 137.2, 55.75, 21.3, 19.86, 9999.0, 2.77, 3.0, 19.48, 9999.0, 9999.0, 9999.0, 117.41, 126.66, 120.5, 89.64, 137.48
2024-03-14, 00:01:20, 137.25, 55.75, 21.27, 19.89, 9999.0, 2.8, 3.0, 19.48, 9999.0, 9999.0, 9999.0, 117.43, 126.66, 120.5, 89.64, 137.48
2024-03-14, 00:01:24, 137.25, 55.75, 21.3, 19.89, 9999.0, 2.77, 3.0, 19.45, 9999.0, 9999.0, 9999.0, 117.45, 126.66, 120.5, 89.64, 137.48
2024-03-14, 00:01:28, 137.23, 55.75, 21.3, 19.91, 9999.0, 2.77, 3.0, 19.45, 9999.0, 9999.0, 9999.0, 117.48, 126.66, 120.5, 89.64, 137.48
2024-03-14, 00:01:32, 137.2, 55.75, 21.32, 19.93, 9999.0, 2.77, 3.0, 19.48, 9999.0, 9999.0, 9999.0, 117.52, 126.66, 120.48, 89.64, 137.48
2024-03-14, 00:01:36, 137.2, 55.75, 21.32, 19.91, 9999.0, 2.77, 3.0, 19.48, 9999.0, 9999.0, 9999.0, 117.55, 126.66, 120.48, 89.64, 137.48
2024-03-14, 00:01:40, 137.2, 55.75, 21.34, 19.91, 9999.0, 2.73, 3.0, 19.45, 9999.0, 9999.0, 9999.0, 117.59, 126.66, 120.48, 89.64, 137.5
2024-03-14, 00:01:44, 137.2, 55.75, 21.34, 19.89, 9999.0, 2.7, 3.0, 19.45, 9999.0, 9999.0, 9999.0, 117.57, 126.68, 120.48, 89.66, 137.5
2024-03-14, 00:01:48, 137.18, 55.75, 21.36, 19.89, 9999.0, 2.7, 3.0, 19.43, 9999.0, 9999.0, 9999.0, 117.52, 126.7, 120.45, 89.66, 137.5
2024-03-14, 00:01:52, 137.18, 55.75, 21.36, 19.86, 9999.0, 2.68, 3.0, 19.41, 9999.0, 9999.0, 9999.0, 117.48, 126.7, 120.45, 89.7, 137.5
2024-03-14, 00:01:56, 137.18, 55.75, 21.36, 19.86, 9999.0, 2.66, 3.0, 19.41, 9999.0, 9999.0, 9999.0, 117.43, 126.73, 120.45, 89.73, 137.48
2024-03-14, 00:02:00, 137.18, 55.75, 21.39, 19.84, 9999.0, 2.64, 3.0, 19.41, 9999.0, 9999.0, 9999.0, 117.41, 126.75, 120.45, 89.7, 137.48
2024-03-14, 00:02:04, 137.16, 55.75, 21.39, 19.84, 9999.0, 2.64, 3.0, 19.41, 9999.0, 9999.0, 9999.0, 117.36, 126.75, 120.43, 89.68, 137.48
2024-03-14, 00:02:08, 137.16, 55.75, 21.36, 19.86, 9999.0, 2.66, 2.98, 19.41, 9999.0, 9999.0, 9999.0, 117.34, 126.75, 120.43, 89.68, 137.48
2024-03-14, 00:02:12, 137.18, 55.75, 21.36, 19.86, 9999.0, 2.66, 2.95, 19.41, 9999.0, 9999.0, 9999.0, 117.32, 126.75, 120.43, 89.7, 137.48
2024-03-14, 00:02:16, 137.18, 55.75, 21.36, 19.84, 9999.0, 2.68, 2.95, 19.41, 9999.0, 9999.0, 9999.0, 117.3, 126.73, 120.45, 89.68, 137.48
2024-03-14, 00:02:20, 137.18, 55.75, 21.36, 19.86, 9999.0, 2.7, 2.95, 19.41, 9999.0, 9999.0, 9999.0, 117.32, 126.73, 120.45, 89.68, 137.48
2024-03-14, 00:02:24, 137.18, 55.75, 21.36, 19.86, 9999.0, 2.73, 2.95, 19.43, 9999.0, 9999.0, 9999.0, 117.34, 126.7, 120.45, 89.68, 137.48
2024-03-14, 00:02:28, 137.18, 55.75, 21.36, 19.86, 9999.0, 2.73, 2.93, 19.43, 9999.0, 9999.0, 9999.0, 117.36, 126.7, 120.45, 89.66, 137.48
2024-03-14, 00:02:32, 137.18, 55.75, 21.36, 19.84, 9999.0, 2.75, 2.93, 19.45, 9999.0, 9999.0, 9999.0, 117.41, 126.68, 120.48, 89.66, 137.48
2024-03-14, 00:02:36, 137.18, 55.75, 21.36, 19.86, 9999.0, 2.77, 2.93, 19.48, 9999.0, 9999.0, 9999.0, 117.45, 126.66, 120.48, 89.66, 137.48
2024-03-14, 00:02:40, 137.18, 55.75, 21.39, 19.86, 9999.0, 2.8, 2.89, 19.48, 9999.0, 9999.0, 9999.0, 117.5, 126.66, 120.48, 89.66, 137.5
2024-03-14, 00:02:44, 137.18, 55.75, 21.36, 19.86, 9999.0, 2.82, 2.89, 19.48, 9999.0, 9999.0, 9999.0, 117.52, 126.66, 120.48, 89.66, 137.5
2024-03-14, 00:02:48, 137.18, 55.75, 21.39, 19.86, 9999.0, 2.82, 2.89, 19.45, 9999.0, 9999.0, 9999.0, 117.57, 126.66, 120.48, 89.68, 137.5
2024-03-14, 00:02:52, 137.18, 55.75, 21.41, 19.86, 9999.0, 2.82, 2.91, 19.48, 9999.0, 9999.0, 9999.0, 117.57, 126.66, 120.48, 89.68, 137.5
2024-03-14, 00:02:56, 137.16, 55.75, 21.43, 19.86, 9999.0, 2.82, 2.93, 19.48, 9999.0, 9999.0, 9999.0, 117.57, 126.66, 120.48, 89.68, 137.5
2024-03-14, 00:03:00, 137.18, 55.73, 21.41, 19.86, 9999.0, 2.8, 2.93, 19.48, 9999.0, 9999.0, 9999.0, 117.59, 126.68, 120.48, 89.7, 137.5
2024-03-14, 00:03:04, 137.16, 55.73, 21.39, 19.86, 9999.0, 2.77, 2.93, 19.48, 9999.0, 9999.0, 9999.0, 117.57, 126.68, 120.45, 89.7, 137.5
2024-03-14, 00:03:08, 137.16, 55.73, 21.36, 19.89, 9999.0, 2.77, 2.93, 19.45, 9999.0, 9999.0, 9999.0, 117.55, 126.7, 120.45, 89.7, 137.5
2024-03-14, 00:03:12, 137.16, 55.73, 21.36, 19.91, 9999.0, 2.75, 2.95, 19.45, 9999.0, 9999.0, 9999.0, 117.5, 126.7, 120.45, 89.73, 137.5
2024-03-14, 00:03:16, 137.18, 55.73, 21.34, 19.91, 9999.0, 2.7, 2.95, 19.45, 9999.0, 9999.0, 9999.0, 117.45, 126.73, 120.45, 89.7, 137.5
2024-03-14, 00:03:20, 137.16, 55.73, 21.36, 19.89, 9999.0, 2.7, 2.95, 19.45, 9999.0, 9999.0, 9999.0, 117.41, 126.73, 120.45, 89.7, 137.45
2024-03-14, 00:03:24, 137.16, 55.73, 21.36, 19.89, 9999.0, 2.7, 2.98, 19.43, 9999.0, 9999.0, 9999.0, 117.36, 126.73, 120.45, 89.7, 137.45
2024-03-14, 00:03:28, 137.16, 55.73, 21.36, 19.91, 9999.0, 2.7, 2.95, 19.43, 9999.0, 9999.0, 9999.0, 117.34, 126.73, 120.45, 89.73, 137.43
