2018-07-17 00:00:06, , , , 
2018-07-17 00:01:06, 2.47, 0.1, 3.8, 6.37
2018-07-17 00:02:03, 2.47, 0.1, 3.8, 6.37
2018-07-17 00:03:04, 2.47, 0.1, 3.8, 6.37
2018-07-17 00:04:03, 2.47, 0.1, 3.8, 6.37
2018-07-17 00:05:03, 2.47, 0.1, 3.8, 6.37
2018-07-17 00:06:04, 9.47, 0.1, 3.8, 13.37
2018-07-17 00:07:03, 9.47, 0.1, 3.8, 13.37
2018-07-17 00:08:03, 9.47, 0.1, 3.8, 13.37
2018-07-17 00:09:04, 9.47, 0.1, 3.8, 13.37
2018-07-17 00:10:03, 9.47, 0.1, 3.8, 13.37
2018-07-17 00:11:04, 9.28, 0.1, 3.8, 13.18
2018-07-17 00:12:04, 9.28, 0.1, 3.8, 13.18
2018-07-17 00:13:04, 9.28, 0.1, 3.8, 13.18
2018-07-17 00:14:03, 9.28, 0.1, 3.8, 13.18
2018-07-17 00:15:03, 9.28, 0.1, 3.8, 13.18
2018-07-17 00:16:04, 2.45, 0.1, 4.0, 6.55
2018-07-17 00:17:04, 2.45, 0.1, 4.0, 6.55
2018-07-17 00:18:03, 2.45, 0.1, 4.0, 6.55
2018-07-17 00:19:04, 2.45, 0.1, 4.0, 6.55
2018-07-17 00:20:04, 2.45, 0.1, 4.0, 6.55
2018-07-17 00:21:03, 2.47, 0.1, 3.8, 6.37
2018-07-17 00:22:03, 2.47, 0.1, 3.8, 6.37
2018-07-17 00:23:04, 2.47, 0.1, 3.8, 6.37
2018-07-17 00:24:03, 2.47, 0.1, 3.8, 6.37
2018-07-17 00:25:04, 2.47, 0.1, 3.8, 6.37
2018-07-17 00:26:04, 9.42, 0.1, 4.4, 13.92
2018-07-17 00:27:03, 9.42, 0.1, 4.4, 13.92
2018-07-17 00:28:06, 9.42, 0.1, 4.4, 13.92
2018-07-17 00:29:04, 9.42, 0.1, 4.4, 13.92
2018-07-17 00:30:06, 9.42, 0.1, 4.4, 13.92
2018-07-17 00:31:04, 9.49, 0.1, 3.8, 13.39
2018-07-17 00:32:04, 9.49, 0.1, 3.8, 13.39
2018-07-17 00:33:04, 9.49, 0.1, 3.8, 13.39
2018-07-17 00:34:05, 9.49, 0.1, 3.8, 13.39
2018-07-17 00:35:04, 9.49, 0.1, 3.8, 13.39
2018-07-17 00:36:04, 2.47, 0.1, 3.7, 6.27
2018-07-17 00:37:03, 2.47, 0.1, 3.7, 6.27
2018-07-17 00:38:04, 2.47, 0.1, 3.7, 6.27
2018-07-17 00:39:03, 2.47, 0.1, 3.7, 6.27
2018-07-17 00:40:04, 2.47, 0.1, 3.7, 6.27
2018-07-17 00:41:04, 2.46, 0.1, 3.8, 6.36
2018-07-17 00:42:03, 2.46, 0.1, 3.8, 6.36
2018-07-17 00:43:04, 2.46, 0.1, 3.8, 6.36
2018-07-17 00:44:03, 2.46, 0.1, 3.8, 6.36
2018-07-17 00:45:05, 2.46, 0.1, 3.8, 6.36
2018-07-17 00:46:04, 9.41, 0.1, 3.7, 13.21
2018-07-17 00:47:03, 9.41, 0.1, 3.7, 13.21
2018-07-17 00:48:04, 9.41, 0.1, 3.7, 13.21
2018-07-17 00:49:04, 9.41, 0.1, 3.7, 13.21
2018-07-17 00:50:03, 9.41, 0.1, 3.7, 13.21
2018-07-17 00:51:04, 9.3, 0.1, 4.4, 13.8
2018-07-17 00:52:03, 9.3, 0.1, 4.4, 13.8
2018-07-17 00:53:03, 9.3, 0.1, 4.4, 13.8
2018-07-17 00:54:04, 9.3, 0.1, 4.4, 13.8
2018-07-17 00:55:03, 9.3, 0.1, 4.4, 13.8
