2018-08-17 00:00:01, 175.0, 51.0, 24.75, 9999.0, 9999.0, 9999.0, 11.75, 20.25
2018-08-17 00:00:03, 175.0, 51.0, 24.75, 9999.0, 9999.0, 9999.0, 11.75, 20.25
2018-08-17 00:00:06, 175.0, 51.0, 24.75, 9999.0, 9999.0, 9999.0, 12.5, 20.25
2018-08-17 00:00:08, 175.0, 51.0, 24.5, 9999.0, 9999.0, 9999.0, 12.5, 20.25
2018-08-17 00:00:10, 175.0, 51.0, 24.75, 9999.0, 9999.0, 9999.0, 12.25, 20.25
2018-08-17 00:00:12, 175.0, 51.0, 24.5, 9999.0, 9999.0, 9999.0, 12.25, 20.25
2018-08-17 00:00:14, 175.0, 51.0, 24.75, 9999.0, 9999.0, 9999.0, 12.25, 20.25
2018-08-17 00:00:16, 175.0, 51.0, 24.5, 9999.0, 9999.0, 9999.0, 12.25, 20.25
2018-08-17 00:00:18, 175.0, 51.0, 24.75, 9999.0, 9999.0, 9999.0, 12.25, 20.25
2018-08-17 00:00:20, 175.0, 51.0, 24.5, 9999.0, 9999.0, 9999.0, 12.0, 20.25
2018-08-17 00:00:22, 175.0, 51.0, 24.75, 9999.0, 9999.0, 9999.0, 12.0, 20.25
2018-08-17 00:00:24, 175.0, 51.0, 24.5, 9999.0, 9999.0, 9999.0, 12.0, 20.25
2018-08-17 00:00:26, 175.0, 51.0, 24.75, 9999.0, 9999.0, 9999.0, 12.0, 20.5
2018-08-17 00:00:28, 175.0, 51.0, 24.5, 9999.0, 9999.0, 9999.0, 12.25, 20.5
2018-08-17 00:00:31, 175.25, 51.0, 24.75, 9999.0, 9999.0, 9999.0, 12.0, 20.5
2018-08-17 00:00:33, 175.0, 51.0, 24.75, 9999.0, 9999.0, 9999.0, 12.0, 20.5
2018-08-17 00:00:35, 175.0, 51.0, 24.75, 9999.0, 9999.0, 9999.0, 12.0, 20.25
2018-08-17 00:00:37, 175.0, 51.0, 24.5, 9999.0, 9999.0, 9999.0, 12.0, 20.5
2018-08-17 00:00:39, 175.0, 51.0, 24.75, 9999.0, 9999.0, 9999.0, 12.0, 20.25
2018-08-17 00:00:41, 175.0, 51.0, 24.75, 9999.0, 9999.0, 9999.0, 11.75, 20.25
2018-08-17 00:00:43, 175.0, 51.0, 24.75, 9999.0, 9999.0, 9999.0, 12.0, 20.25
2018-08-17 00:00:45, 175.0, 51.0, 24.75, 9999.0, 9999.0, 9999.0, 11.75, 20.5
2018-08-17 00:00:47, 175.0, 51.0, 24.75, 9999.0, 9999.0, 9999.0, 11.75, 20.25
2018-08-17 00:00:49, 175.0, 51.0, 24.75, 9999.0, 9999.0, 9999.0, 11.75, 20.25
2018-08-17 00:00:51, 175.0, 51.0, 24.75, 9999.0, 9999.0, 9999.0, 11.75, 20.5
2018-08-17 00:00:53, 175.0, 51.0, 24.75, 9999.0, 9999.0, 9999.0, 11.75, 20.25
2018-08-17 00:00:55, 175.25, 51.0, 24.5, 9999.0, 9999.0, 9999.0, 11.75, 20.25
2018-08-17 00:00:57, 175.25, 51.0, 24.5, 9999.0, 9999.0, 9999.0, 11.5, 20.25
2018-08-17 00:01:00, 175.0, 51.0, 24.75, 9999.0, 9999.0, 9999.0, 12.5, 20.25
2018-08-17 00:01:02, 175.25, 51.0, 24.5, 9999.0, 9999.0, 9999.0, 12.5, 20.25
2018-08-17 00:01:04, 175.0, 51.0, 24.75, 9999.0, 9999.0, 9999.0, 12.25, 20.25
2018-08-17 00:01:06, 175.0, 51.0, 24.5, 9999.0, 9999.0, 9999.0, 12.25, 20.25
2018-08-17 00:01:08, 175.0, 51.0, 24.5, 9999.0, 9999.0, 9999.0, 12.25, 20.5
2018-08-17 00:01:10, 175.0, 51.0, 24.5, 9999.0, 9999.0, 9999.0, 12.25, 20.25
2018-08-17 00:01:12, 175.0, 51.0, 24.5, 9999.0, 9999.0, 9999.0, 12.25, 20.25
2018-08-17 00:01:14, 175.0, 51.0, 24.5, 9999.0, 9999.0, 9999.0, 12.0, 20.25
2018-08-17 00:01:16, 175.0, 51.0, 24.5, 9999.0, 9999.0, 9999.0, 12.25, 20.25
2018-08-17 00:01:18, 175.0, 51.0, 24.5, 9999.0, 9999.0, 9999.0, 12.0, 20.25
